new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
450,infrastructure provisioning,69,Infrastructure as Code,0.96,matched,ai_rerank,Infrastructure as Code,0.8607,Kubernetes,0.8146,Azure,0.8081,CI/CD,0.8079,Gestão do Tempo,0.8047
451,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank,Tomada de Decisão,0.8892,Pensamento Estratégico,0.8548,Pensamento Crítico,0.8527,Orientação a Dados,0.8448,Análise Financeira,0.8438
452,pytest,—,—,0.11,no_match,insufficient_confidence,Testes Automatizados,0.8145,Python,0.8143,FastAPI,0.8065,MLflow,0.802,Experimentação e Testes A/B,0.7926
453,cache redis,60,Redis,1.0,matched,ai_rerank,Redis,0.905,Data Warehouse,0.8177,Langfuse,0.8166,Spark,0.8164,Versionamento de Código,0.8144
454,projeções financeiras,92,Modelagem Financeira,0.58,matched,ai_rerank,Modelagem Financeira,0.8879,Análise Financeira,0.8726,Planejamento Estratégico,0.8495,Gestão de Projetos,0.8362,Gestão de Riscos,0.835
455,TypeScript,36,TypeScript,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
456,salary negotiation,—,—,0.01,no_match,insufficient_confidence,Negociação,0.8111,Resolução de Conflitos,0.8013,Comunicação Assertiva,0.7992,Employer Branding,0.796,Inteligência Emocional,0.7949
457,programação java,34,Java,0.88,matched,ai_rerank,Java,0.8656,Scala,0.8639,JavaScript,0.8429,TypeScript,0.8384,Infrastructure as Code,0.8274
458,indicadores-chave,—,—,0.02,no_match,insufficient_confidence,Análise Financeira,0.8343,OKRs,0.8313,Gestão de Desempenho,0.83,Large Language Models,0.8276,Adaptabilidade,0.827
459,angular,—,—,0.27,no_match,insufficient_confidence,TypeScript,0.8275,Looker,0.8236,R,0.8236,Tableau,0.8233,Engenharia de Features,0.8174
460,pitching,—,—,0.06,no_match,insufficient_confidence,Gestão de Stakeholders,0.8077,Liderança Técnica,0.8072,Storytelling com Dados,0.8063,Estatística Aplicada,0.8061,Negociação,0.8044
461,extração de features,—,—,0.06,no_match,insufficient_confidence,Engenharia de Features,0.864,Hugging Face,0.8347,Análise de Dados,0.8346,ETL e ELT,0.8313,Data Warehouse,0.8293
462,independent services,75,Microsserviços,0.52,matched,ai_rerank,Microsserviços,0.8158,Autogestão,0.8121,AWS,0.8099,Inteligência Emocional,0.805,Mentoria,0.8032
463,kubernetes pods,64,Kubernetes,0.51,matched,ai_rerank,Kubernetes,0.8658,Docker,0.8313,Java,0.83,Versionamento de Código,0.8292,Infrastructure as Code,0.823
464,amazon web services,66,AWS,1.0,matched,ai_rerank,AWS,0.871,Azure,0.8225,Google Cloud Platform,0.8126,Kubernetes,0.8,Hadoop,0.7987
465,data integrity,—,—,0.3,no_match,insufficient_confidence,Qualidade de Dados,0.845,Análise de Dados,0.831,Modelagem de Dados,0.8303,Data Warehouse,0.8255,Desenvolvimento de APIs,0.824
466,testes unitários,73,Testes Automatizados,0.89,matched,ai_rerank,Testes Automatizados,0.876,UX Research,0.8313,Experimentação e Testes A/B,0.8285,Estatística Aplicada,0.826,MLflow,0.8244
467,HDFS,—,—,0.1,no_match,insufficient_confidence,Hadoop,0.8006,Data Warehouse,0.7944,Langfuse,0.7937,Redis,0.7927,Streaming de Dados,0.7898
468,gerenciamento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank,Gestão de Pessoas,0.8798,Resolução de Conflitos,0.8585,Gestão do Tempo,0.8562,Gestão de Mudanças,0.8526,Gestão de Projetos,0.852
469,mapa de empatia,—,—,0.02,no_match,insufficient_confidence,Inteligência Emocional,0.8283,Adaptabilidade,0.8179,Hugging Face,0.8165,Resolução de Conflitos,0.8106,Pensamento Crítico,0.8085
470,avaliação de desempenho,97,Gestão de Desempenho,0.83,matched,ai_rerank,Gestão de Desempenho,0.8595,Análise Financeira,0.8365,Mentoria,0.8327,Machine Learning,0.8288,Análise de Dados,0.8265
471,javascript,35,JavaScript,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
472,GIT,—,—,0.15,no_match,insufficient_confidence,Versionamento de Código,0.8083,Desenvolvimento de APIs,0.7964,CI/CD,0.7946,ETL e ELT,0.7924,MLflow,0.7911
473,agile frameworks,19,Metodologias Ágeis,0.98,matched,ai_rerank,Metodologias Ágeis,0.8681,LangChain,0.8428,Java,0.8392,OKRs,0.8387,Desenvolvimento de APIs,0.8341
474,entrevistas de emprego,—,—,0.05,no_match,insufficient_confidence,Employer Branding,0.8424,Recrutamento e Seleção,0.8327,Aprendizado Contínuo,0.8271,UX Research,0.8247,Inteligência Emocional,0.8224
475,self-management,11,Autogestão,0.59,matched,ai_rerank,Autogestão,0.8422,Inteligência Emocional,0.8309,Gestão do Tempo,0.8287,Gestão de Mudanças,0.8269,Gestão de Projetos,0.8241
476,risk-based decision,—,—,0.14,no_match,insufficient_confidence,Tomada de Decisão,0.8248,Pensamento Crítico,0.8124,Adaptabilidade,0.8073,Pensamento Estratégico,0.8071,Gestão de Riscos,0.8071
477,SLI SLO SLA,—,—,0.01,no_match,insufficient_confidence,Large Language Models,0.8027,Desenvolvimento de APIs,0.7969,ETL e ELT,0.7969,Spark,0.7959,MLflow,0.7931
478,gke,—,—,0.32,no_match,insufficient_confidence,Google Cloud Platform,0.8112,Qualidade de Dados,0.7977,MLflow,0.7965,UX Research,0.7955,Data Warehouse,0.794
479,strategic mindset,17,Pensamento Estratégico,0.99,matched,ai_rerank,Design Thinking,0.8268,Pensamento Estratégico,0.822,Empreendedorismo,0.8201,Liderança Técnica,0.8172,Pensamento Crítico,0.8171
480,valores organizacionais,—,—,0.27,no_match,insufficient_confidence,Cultura Organizacional,0.8526,Desenvolvimento Organizacional,0.8496,Gestão de Mudanças,0.8392,Planejamento Estratégico,0.8385,Colaboração,0.8359
481,mineração de texto,—,—,0.01,no_match,insufficient_confidence,Escrita Profissional,0.8327,Processamento de Linguagem Natural,0.8232,Negociação,0.8132,Langfuse,0.8117,Modelagem Financeira,0.8113
482,stakeholder management,26,Gestão de Stakeholders,1.0,matched,ai_rerank,Gestão de Stakeholders,0.8872,Gestão de Produto,0.8274,Data Warehouse,0.8159,MLflow,0.8159,Looker,0.8129
483,ser mentor,24,Mentoria,0.88,matched,ai_rerank,Mentoria,0.8452,Gestão de Mudanças,0.821,Aprendizado Contínuo,0.821,Empreendedorismo,0.8208,Machine Learning,0.8193
484,problem solving,3,Resolução de Conflitos,0.92,matched,ai_rerank,Resolução de Problemas,0.8419,Design Thinking,0.834,Resolução de Conflitos,0.8334,Machine Learning,0.8254,Inteligência Emocional,0.8204
485,mediation skills,24,Mentoria,0.84,matched,ai_rerank,Resolução de Conflitos,0.8375,Comunicação Assertiva,0.8302,Mentoria,0.8292,Negociação,0.8291,Inteligência Emocional,0.826
486,java,34,Java,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
487,análise de vídeo,48,Visão Computacional,0.69,matched,ai_rerank,Visão Computacional,0.8529,Análise de Dados,0.8404,Análise Financeira,0.8322,Storytelling com Dados,0.8263,R,0.8246
488,PSQL,—,—,0.39,no_match,insufficient_confidence,PostgreSQL,0.819,SQL,0.7994,MongoDB,0.797,Qualidade de Dados,0.7899,Modelagem de Dados,0.7895
489,autonomous work,11,Autogestão,0.64,matched,ai_rerank,Autogestão,0.8215,Aprendizado Contínuo,0.8156,Colaboração,0.8144,Inteligência Emocional,0.8129,Microsserviços,0.8114
490,python scripting,62,FastAPI,0.81,matched,ai_rerank,Bash e Shell Script,0.846,Python,0.8408,FastAPI,0.8266,TypeScript,0.8241,Testes Automatizados,0.8235
491,logs,—,—,0.24,no_match,insufficient_confidence,Monitoramento e Observabilidade,0.8307,Langfuse,0.8235,Large Language Models,0.8132,AWS,0.8125,LangChain,0.8105
492,capability building,25,Liderança Técnica,0.47,matched,ai_rerank,Treinamento e Desenvolvimento,0.8268,Desenvolvimento de APIs,0.8233,Liderança Técnica,0.8163,Desenvolvimento Organizacional,0.8159,Facilitação,0.8146
493,data manipulation,—,—,0.3,no_match,insufficient_confidence,Análise de Dados,0.8506,Storytelling com Dados,0.8291,Streaming de Dados,0.8263,Qualidade de Dados,0.8262,Orientação a Dados,0.8261
494,comunicação direta,2,Comunicação Assertiva,0.74,matched,ai_rerank,Comunicação Assertiva,0.8717,Escrita Profissional,0.8404,Gestão de Desempenho,0.8302,Streaming de Dados,0.8295,Resolução de Conflitos,0.8291
495,design de sistemas,—,—,0.03,no_match,insufficient_confidence,Design Thinking,0.8422,UX Research,0.8342,ETL e ELT,0.8335,Microsserviços,0.8329,Experimentação e Testes A/B,0.8328
496,inteligência emocional,4,Inteligência Emocional,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
497,data-driven mindset,—,—,0.39,no_match,insufficient_confidence,Orientação a Dados,0.8308,Design Thinking,0.823,Data Warehouse,0.8163,Machine Learning,0.8154,Modelagem de Dados,0.8153
498,dbt models,80,dbt,0.82,matched,ai_rerank,dbt,0.8398,Looker,0.8083,Séries Temporais,0.8054,Large Language Models,0.8033,Deep Learning,0.8008
499,comunicação no trabalho,—,—,0.27,no_match,insufficient_confidence,Comunicação Assertiva,0.8717,Escrita Profissional,0.8642,Inteligência Emocional,0.8476,Gestão de Pessoas,0.8443,Employer Branding,0.8426
500,workflow automation,—,—,0.06,no_match,insufficient_confidence,Orquestração de Pipelines,0.8362,MLflow,0.8303,Bash e Shell Script,0.8212,Testes Automatizados,0.8203,Data Warehouse,0.8176
501,javascript backend,35,JavaScript,1.0,matched,ai_rerank,JavaScript,0.9021,TypeScript,0.874,Java,0.873,Versionamento de Código,0.8152,LangChain,0.8141
502,datadog,—,—,0.27,no_match,insufficient_confidence,Looker,0.8103,Data Warehouse,0.8097,Segurança de Dados,0.8095,Azure,0.8078,MLflow,0.8071
503,cloudformation,69,Infrastructure as Code,0.71,matched,ai_rerank,Infrastructure as Code,0.8606,Spark,0.8269,Data Warehouse,0.8209,Orquestração de Pipelines,0.8181,Azure,0.8176
504,intrapreneurship,—,—,0.27,no_match,insufficient_confidence,Empreendedorismo,0.8327,Employer Branding,0.815,Inovação,0.815,Cultura Organizacional,0.8134,Inteligência Emocional,0.8114
505,cross-validation,—,—,0.02,no_match,insufficient_confidence,Experimentação e Testes A/B,0.8114,MLflow,0.8105,Large Language Models,0.8104,UX Research,0.8084,Análise Financeira,0.8079
506,compliance,94,Compliance e Regulação,0.99,matched,ai_rerank,Compliance e Regulação,0.8554,Colaboração,0.823,Adaptabilidade,0.8225,Qualidade de Dados,0.8208,CI/CD,0.8194
507,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank,Langfuse,0.883,MLflow,0.8575,Large Language Models,0.8519,LangChain,0.8478,Monitoramento e Observabilidade,0.8442
508,KPIs,—,—,0.35,no_match,insufficient_confidence,OKRs,0.8005,Redis,0.7973,FastAPI,0.7899,Análise Financeira,0.7895,Power BI,0.7884
509,risk analysis,93,Gestão de Riscos,0.9,matched,ai_rerank,Gestão de Riscos,0.8283,Análise Financeira,0.8257,Análise de Dados,0.8203,MLflow,0.8199,Empreendedorismo,0.8174
510,vector search,44,Embeddings e Busca Vetorial,0.97,matched,ai_rerank,Embeddings e Busca Vetorial,0.8312,Looker,0.8115,MLflow,0.8113,Scala,0.8101,Langfuse,0.8073
511,organizational culture,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8653,Desenvolvimento Organizacional,0.8297,Employer Branding,0.8249,Gestão de Pessoas,0.8211,Liderança Técnica,0.8165
512,AWS,66,AWS,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
513,lidar com conflitos,—,—,0.28,no_match,insufficient_confidence,Resolução de Conflitos,0.8887,Resolução de Problemas,0.8613,Negociação,0.8564,Colaboração,0.8521,Tomada de Decisão,0.8461
514,resolver conflitos interpessoais,3,Resolução de Conflitos,0.85,matched,ai_rerank,Resolução de Conflitos,0.8875,Resolução de Problemas,0.8597,Inteligência Emocional,0.8424,Negociação,0.8378,Colaboração,0.8372
515,mitigação de riscos,93,Gestão de Riscos,0.78,matched,ai_rerank,Gestão de Riscos,0.8791,Adaptabilidade,0.847,Resolução de Problemas,0.8409,Negociação,0.8396,Gestão de Mudanças,0.8304
516,fast api,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.869,TypeScript,0.8202,Desenvolvimento de APIs,0.8174,Spark,0.8145,Streaming de Dados,0.8144
517,expressing ideas clearly,2,Comunicação Assertiva,0.99,matched,ai_rerank,Comunicação Assertiva,0.8489,Escrita Profissional,0.8418,Apresentação e Oratória,0.8384,Planejamento Estratégico,0.8294,Inovação,0.8228
518,trabalhar sem supervisão,—,—,0.32,no_match,insufficient_confidence,Machine Learning,0.8795,Autogestão,0.8678,Gestão de Desempenho,0.8398,Experimentação e Testes A/B,0.836,Gestão do Tempo,0.8355
519,clarity in communication,2,Comunicação Assertiva,0.7,matched,ai_rerank,Comunicação Assertiva,0.8476,Escrita Profissional,0.8298,Gestão de Desempenho,0.8168,Desenvolvimento de APIs,0.8144,Planejamento Estratégico,0.8116
520,dockerfile,63,Docker,0.82,matched,ai_rerank,Docker,0.8521,Kubernetes,0.8292,dbt,0.8247,Orquestração de Pipelines,0.8228,Spark,0.8199
521,job interviews,—,—,0.22,no_match,insufficient_confidence,Employer Branding,0.8161,Aprendizado Contínuo,0.8097,Escrita Profissional,0.8075,Inteligência Emocional,0.8065,Recrutamento e Seleção,0.8051
522,cloud AWS,66,AWS,0.74,matched,ai_rerank,AWS,0.8608,Spark,0.8486,Azure,0.8373,Google Cloud Platform,0.8367,Infrastructure as Code,0.8325
523,facilitar workshops,20,Facilitação,0.98,matched,ai_rerank,Facilitação,0.858,Orquestração de Pipelines,0.8423,Engenharia de Features,0.8327,Metodologias Ágeis,0.8309,Mentoria,0.8287
524,containerization,63,Docker,0.97,matched,ai_rerank,Docker,0.8383,Kubernetes,0.8307,Infrastructure as Code,0.8111,MLflow,0.8097,Spark,0.8068
525,business writing,23,Escrita Profissional,0.78,matched,ai_rerank,Escrita Profissional,0.8365,Comunicação Assertiva,0.8139,Inovação,0.8091,Testes Automatizados,0.8062,Empreendedorismo,0.8049
526,team building,—,—,0.24,no_match,insufficient_confidence,Liderança Técnica,0.8354,Treinamento e Desenvolvimento,0.8325,Gestão de Pessoas,0.8216,Resolução de Conflitos,0.8197,Mentoria,0.8183
527,engajamento de stakeholders,26,Gestão de Stakeholders,0.8,matched,ai_rerank,Gestão de Stakeholders,0.8966,Apresentação e Oratória,0.838,Looker,0.8368,Metodologias Ágeis,0.8354,Data Warehouse,0.8353
528,people ops,—,—,0.13,no_match,insufficient_confidence,Resolução de Conflitos,0.8118,Colaboração,0.806,Spark,0.8036,Orquestração de Pipelines,0.8013,Gestão de Pessoas,0.7991
529,customer needs understanding,16,Foco no Cliente,1.0,matched,ai_rerank,Foco no Cliente,0.8497,Visão de Produto,0.8324,Gestão de Produto,0.8119,Inovação,0.8084,Adaptabilidade,0.8061
530,rastreamento de prompts,85,Langfuse,0.78,matched,ai_rerank,Langfuse,0.8729,Streaming de Dados,0.8387,MLflow,0.8385,Large Language Models,0.8379,Orquestração de Pipelines,0.8267
531,infrastructure automation,—,—,0.14,no_match,insufficient_confidence,Infrastructure as Code,0.8537,CI/CD,0.834,Kubernetes,0.8318,Azure,0.8295,Orquestração de Pipelines,0.8269
532,LLM applications,83,LangChain,0.94,matched,ai_rerank,LangChain,0.8537,Large Language Models,0.8368,Langfuse,0.8325,MLflow,0.8157,Processamento de Linguagem Natural,0.8062
533,learning programs,98,Treinamento e Desenvolvimento,0.85,matched,ai_rerank,Machine Learning,0.8408,Treinamento e Desenvolvimento,0.8407,Large Language Models,0.8243,Aprendizado Contínuo,0.8192,Deep Learning,0.8181
534,entidade relacionamento,—,—,0.14,no_match,insufficient_confidence,Resolução de Conflitos,0.8331,Adaptabilidade,0.8327,Colaboração,0.8282,Gestão de Mudanças,0.8271,LangChain,0.8266
535,teamwork,13,Colaboração,0.52,matched,ai_rerank,Colaboração,0.8379,Mentoria,0.8151,Treinamento e Desenvolvimento,0.8144,Resolução de Conflitos,0.8144,Liderança Técnica,0.8121
536,gerenciamento do tempo,10,Gestão do Tempo,1.0,matched,ai_rerank,Gestão do Tempo,0.8885,Gestão de Projetos,0.865,Gestão de Desempenho,0.8446,Liderança Técnica,0.8438,Gestão de Pessoas,0.843
537,flexibility,—,—,0.31,no_match,insufficient_confidence,Adaptabilidade,0.8313,Facilitação,0.8217,Colaboração,0.8195,Gestão de Mudanças,0.818,Empreendedorismo,0.8154
538,redshift,—,—,0.25,no_match,insufficient_confidence,Data Warehouse,0.8478,Redis,0.8183,Spark,0.812,Gestão de Stakeholders,0.8119,Colaboração,0.8102
539,análise de decisão,8,Tomada de Decisão,0.6,matched,ai_rerank,Tomada de Decisão,0.8679,Análise Financeira,0.8623,Pensamento Crítico,0.8542,Análise de Dados,0.8523,R,0.8422
540,managing projects,18,Gestão de Projetos,1.0,matched,ai_rerank,Gestão de Projetos,0.865,Gestão de Riscos,0.8494,Gestão de Stakeholders,0.8476,Gestão do Tempo,0.8439,Liderança Técnica,0.8327
541,LGPD,71,Segurança de Dados,0.74,matched,ai_rerank,Segurança de Dados,0.7913,Langfuse,0.7817,MLflow,0.7762,Google Cloud Platform,0.7751,LangChain,0.7723
542,clean architecture,—,—,0.05,no_match,insufficient_confidence,Desenvolvimento de APIs,0.8215,Microsserviços,0.8138,Data Warehouse,0.8102,Liderança Técnica,0.8067,Arquitetura de Software,0.8066
543,react,9,Adaptabilidade,0.66,matched,ai_rerank,JavaScript,0.816,Adaptabilidade,0.8048,TypeScript,0.8036,MLflow,0.8014,Looker,0.799
544,text analysis,—,—,0.39,no_match,insufficient_confidence,Análise de Dados,0.8314,Processamento de Linguagem Natural,0.8305,Storytelling com Dados,0.8258,Análise Financeira,0.8254,R,0.8201
545,comunicação interpessoal,—,—,0.15,no_match,insufficient_confidence,Comunicação Assertiva,0.8553,Power BI,0.8366,Resolução de Conflitos,0.8297,Storytelling com Dados,0.8293,Escrita Profissional,0.8286
546,dagster,79,Looker,0.42,matched,ai_rerank,Looker,0.8077,Autogestão,0.8038,Streaming de Dados,0.7993,Escrita Profissional,0.7988,Spark,0.7981
547,containers,63,Docker,0.55,matched,ai_rerank,Kubernetes,0.8418,Docker,0.8308,Spark,0.8001,AWS,0.7999,Redis,0.7998
548,análise de dados,39,Análise de Dados,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
549,UX insights,88,UX Research,0.43,matched,ai_rerank,UX Research,0.846,Design Thinking,0.8324,Visão de Produto,0.824,Análise de Dados,0.8233,Large Language Models,0.8224
550,langchain,83,LangChain,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
551,prometheus,—,—,0.22,no_match,insufficient_confidence,Gestão de Stakeholders,0.8057,Spark,0.7977,MLflow,0.7948,Langfuse,0.7937,Planejamento Estratégico,0.7934
552,system architecture,74,Arquitetura de Software,0.89,matched,ai_rerank,Arquitetura de Software,0.8311,ETL e ELT,0.8215,Data Warehouse,0.8185,Design Thinking,0.8179,Redis,0.8165
553,corporate culture,100,Cultura Organizacional,0.86,matched,ai_rerank,Cultura Organizacional,0.8464,Employer Branding,0.8331,Gestão de Pessoas,0.8134,Comunicação Assertiva,0.8124,Empreendedorismo,0.8112
554,managing deadlines,10,Gestão do Tempo,0.75,matched,ai_rerank,Gestão do Tempo,0.8564,Gestão de Projetos,0.8392,Gestão de Mudanças,0.8375,Gestão de Riscos,0.8366,Gestão de Stakeholders,0.8325
555,stream processing,54,Streaming de Dados,0.99,matched,ai_rerank,Streaming de Dados,0.8552,Spark,0.8371,Orquestração de Pipelines,0.8271,Langfuse,0.8231,Processamento de Linguagem Natural,0.8178
556,estatística aplicada,49,Estatística Aplicada,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
